"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","spend_share","spend_share_refresh","mean_spend","total_spend","mean_exposure","mean_exposure_refresh","effect_share","effect_share_refresh","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","mean_response","mean_spend_adstocked","mean_carryover","roi_mean","roi_total","cpa_mean","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"44","ooh_S",187413.785071223,9224253.93469322,0.0253209233990291,45664.6234390753,0.0159429381098002,9224253.93469322,0.0253209233990291,45664.6234390753,0.0159429381098002,TRUE,0.619578878120078,0.619578878120078,42473.8481848185,8579717.33333333,NA,NA,0.488372645991344,0.488372645991344,0.78700295825,0.943635153830002,0.931854984264842,0.984511835540676,0.0530194822928636,0.0770593363959415,0.0388182920360772,0.0770593363959415,0.203440356129277,0,86308.0704308157,0.001218182805,65481090.2533626,1e-04,"2_210_3",2,210,3,1466,4,45664.6234390753,69218.4775840604,26744.6293992419,1.07512329093358,1.07512329093358,0.930125882708441,0.93012588270844,1,FALSE,1.10278446075191,0.0265730030241587,0.93433145497879,1.26897133217018,0.68021798792742
"45","print_S",402096.835424174,3891497.99483352,0.0106823081121012,19264.8415585818,0.00672595443764806,3891497.99483352,0.0106823081121012,19264.8415585818,0.00672595443764806,TRUE,0.0514722971631998,0.0514722971631998,3528.56853685369,712770.844444444,NA,NA,0.206033050050683,0.206033050050683,0.78700295825,0.943635153830002,0.931854984264842,0.984511835540676,0.0530194822928636,0.0770593363959415,0.0388182920360772,0.0770593363959415,0.203440356129277,0,86308.0704308157,0.001218182805,65481090.2533626,1e-04,"2_210_3",2,210,3,1466,4,19264.8415585818,5044.6177323412,1516.04919548751,5.45967617105141,5.45967617105141,0.18316104630935,0.18316104630935,1,FALSE,5.722687046459,0.186419502451234,4.54063604730661,6.88825928543462,0.0640077432409629
"46","facebook_I",19799.3217629438,280497.343598564,0.000769975740170971,1388.60071088398,0.000484803629715339,280497.343598564,0.000769975740170971,1388.60071088398,0.000484803629715339,TRUE,0.0306524210016902,0.0306524210016902,2101.30835975756,424464.288671027,8016398.65550349,8016398.65550349,0.0148507652604351,0.0148507652604351,0.78700295825,0.943635153830002,0.931854984264842,0.984511835540676,0.0530194822928636,0.0770593363959415,0.0388182920360772,0.0770593363959415,0.203440356129277,0,86308.0704308157,0.001218182805,65481090.2533626,1e-04,"2_210_3",2,210,3,1466,4,1388.60071088398,2352.37203074775,251.063670990186,0.660826719903304,0.660826719903304,1.5132560017342,1.5132560017342,1,FALSE,0.989142260409501,0.280681908310235,0,2.74957129970674,0.0401427869920357
"47","search_clicks_P",61043.7055595072,1548474.08531802,0.00425061950563304,7665.71329365356,0.00267633856153979,1548474.08531802,0.00425061950563304,7665.71329365356,0.00267633856153979,TRUE,0.087441972939085,0.087441972939085,5994.38943894389,1210866.66666667,17169.7974708339,17169.7974708339,0.0819830407586171,0.0819830407586171,0.78700295825,0.943635153830002,0.931854984264842,0.984511835540676,0.0530194822928636,0.0770593363959415,0.0388182920360772,0.0770593363959415,0.203440356129277,0,86308.0704308157,0.001218182805,65481090.2533626,1e-04,"2_210_3",2,210,3,1466,4,7665.71329365356,6017.84025019132,23.4508112474246,1.27881469359524,1.27881469359524,0.781974124170107,0.781974124170108,1,FALSE,1.61115031687303,0.272729001757858,0,3.32305643696627,5.91776760174364e-06
"48","newsletter",277523.350857185,6082942.93314889,0.0166979067512034,30113.5788769747,0.0105135855317132,6082942.93314889,0.0166979067512034,30113.5788769747,0.0105135855317132,TRUE,NA,NA,NA,NA,22651.3132140137,22651.3132140137,NA,NA,0.78700295825,0.943635153830002,0.931854984264842,0.984511835540676,0.0530194822928636,0.0770593363959415,0.0388182920360772,0.0770593363959415,0.203440356129277,0,86308.0704308157,0.001218182805,65481090.2533626,1e-04,"2_210_3",2,210,3,1466,4,30113.5788769747,30964.4619041538,8313.14869014005,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.0956459740239801
"49","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.76157128574,0.942190673908756,0.968873045603604,0.9774488275744,0.0530902255280128,0.0483488193998785,0.0478545196172894,0.0483488193998785,0.24137906951244,0,46399.3466790677,0.0006086524067,65481090.2533626,1e-04,"2_233_1",2,233,1,1625,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"50","trend",0.289340158056458,103720304.311436,0.284058781286488,513466.853026912,0.177739393463047,103720304.311436,0.284058781286488,513466.853026912,0.177739393463047,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.76157128574,0.942190673908756,0.968873045603604,0.9774488275744,0.0530902255280128,0.0483488193998785,0.0478545196172894,0.0483488193998785,0.24137906951244,0,46399.3466790677,0.0006086524067,65481090.2533626,1e-04,"2_233_1",2,233,1,1625,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"51","season",0.328582426322002,-1949893.30758593,-0.00534017249822575,-9652.93716626698,-0.00334141763378691,-1949893.30758593,-0.00534017249822575,-9652.93716626698,-0.00334141763378691,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.76157128574,0.942190673908756,0.968873045603604,0.9774488275744,0.0530902255280128,0.0483488193998785,0.0478545196172894,0.0483488193998785,0.24137906951244,0,46399.3466790677,0.0006086524067,65481090.2533626,1e-04,"2_233_1",2,233,1,1625,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"52","holiday",1,8601582.7796459,0.0235571534208432,277470.412246642,0.0960479191323277,8601582.7796459,0.0235571534208432,277470.412246642,0.0960479191323277,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.76157128574,0.942190673908756,0.968873045603604,0.9774488275744,0.0530902255280128,0.0483488193998785,0.0478545196172894,0.0483488193998785,0.24137906951244,0,46399.3466790677,0.0006086524067,65481090.2533626,1e-04,"2_233_1",2,233,1,1625,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"53","competitor_sales_B",0.194950485837402,215470256.558859,0.590108358126439,1066684.43841019,0.369238722970811,215470256.558859,0.590108358126439,1066684.43841019,0.369238722970811,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.76157128574,0.942190673908756,0.968873045603604,0.9774488275744,0.0530902255280128,0.0483488193998785,0.0478545196172894,0.0483488193998785,0.24137906951244,0,46399.3466790677,0.0006086524067,65481090.2533626,1e-04,"2_233_1",2,233,1,1625,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"54","events",0.993957348220123,1709685.02709812,0.0046823141178125,854842.513549058,0.295908468032449,1709685.02709812,0.0046823141178125,854842.513549058,0.295908468032449,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.76157128574,0.942190673908756,0.968873045603604,0.9774488275744,0.0530902255280128,0.0483488193998785,0.0478545196172894,0.0483488193998785,0.24137906951244,0,46399.3466790677,0.0006086524067,65481090.2533626,1e-04,"2_233_1",2,233,1,1625,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"55","tv_S",592531.167834098,4134776.57625999,0.0113239119663364,20469.1909715841,0.00708552376170218,4134776.57625999,0.0113239119663364,20469.1909715841,0.00708552376170218,TRUE,0.210854430775947,0.210854430775947,14454.6552475248,2919840.36,NA,NA,0.185174020713648,0.185174020713648,0.76157128574,0.942190673908756,0.968873045603604,0.9774488275744,0.0530902255280128,0.0483488193998785,0.0478545196172894,0.0483488193998785,0.24137906951244,0,46399.3466790677,0.0006086524067,65481090.2533626,1e-04,"2_233_1",2,233,1,1625,4,20469.1909715841,22468.012223401,8013.35697587621,1.41609679518917,1.41609679518917,0.706166417011357,0.706166417011357,1,FALSE,1.32847979271883,0.043884279395203,1.05082800222607,1.60347272416781,0.104191645939275
"56","ooh_S",211110.083015569,9903887.10152766,0.0271237740646382,49029.1440669686,0.0169717096188458,9903887.10152766,0.0271237740646382,49029.1440669686,0.0169717096188458,TRUE,0.619578878120078,0.619578878120078,42473.8481848185,8579717.33333333,NA,NA,0.443540917256227,0.443540917256227,0.76157128574,0.942190673908756,0.968873045603604,0.9774488275744,0.0530902255280128,0.0483488193998785,0.0478545196172894,0.0483488193998785,0.24137906951244,0,46399.3466790677,0.0006086524067,65481090.2533626,1e-04,"2_233_1",2,233,1,1625,4,49029.1440669686,69562.7493515446,27088.9011667261,1.1543372254293,1.1543372254293,0.866297974257999,0.866297974257998,1,FALSE,1.10278446075191,0.0265730030241587,0.93433145497879,1.26897133217018,0.705235273389005
"57","print_S",333334.625152504,4378146.88133401,0.0119904301829922,21673.9944620496,0.0075025731590978,4378146.88133401,0.0119904301829922,21673.9944620496,0.0075025731590978,TRUE,0.0514722971631998,0.0514722971631998,3528.56853685369,712770.844444444,NA,NA,0.196073245153395,0.196073245153395,0.76157128574,0.942190673908756,0.968873045603604,0.9774488275744,0.0530902255280128,0.0483488193998785,0.0478545196172894,0.0483488193998785,0.24137906951244,0,46399.3466790677,0.0006086524067,65481090.2533626,1e-04,"2_233_1",2,233,1,1625,4,21673.9944620496,4329.35001011412,800.781473260435,6.14243261415452,6.14243261415452,0.162801948806995,0.162801948806995,1,FALSE,5.722687046459,0.186419502451234,4.54063604730661,6.88825928543462,0.0359047418382107
"58","facebook_I",19829.6898222237,314303.295047685,0.000860782385264642,1555.95690617666,0.00053860309604831,314303.295047685,0.000860782385264642,1555.95690617666,0.00053860309604831,TRUE,0.0306524210016902,0.0306524210016902,2101.30835975756,424464.288671027,8016398.65550349,8016398.65550349,0.0140759249729938,0.0140759249729938,0.76157128574,0.942190673908756,0.968873045603604,0.9774488275744,0.0530902255280128,0.0483488193998785,0.0478545196172894,0.0483488193998785,0.24137906951244,0,46399.3466790677,0.0006086524067,65481090.2533626,1e-04,"2_233_1",2,233,1,1625,4,1555.95690617666,2646.89891372032,545.590553962762,0.740470525875685,0.740470525875686,1.35049264630404,1.35049264630404,1,FALSE,0.989142260409501,0.280681908310235,0,2.74957129970674,0.0694178952425247
"59","search_clicks_P",151409.223062155,3598025.84007521,0.00985391280862607,17812.0091092832,0.00616572555127785,3598025.84007521,0.00985391280862607,17812.0091092832,0.00616572555127785,TRUE,0.087441972939085,0.087441972939085,5994.38943894389,1210866.66666667,17169.7974708339,17169.7974708339,0.161135891903736,0.161135891903736,0.76157128574,0.942190673908756,0.968873045603604,0.9774488275744,0.0530902255280128,0.0483488193998785,0.0478545196172894,0.0483488193998785,0.24137906951244,0,46399.3466790677,0.0006086524067,65481090.2533626,1e-04,"2_233_1",2,233,1,1625,4,17812.0091092832,6357.81289220988,363.42345326598,2.9714467654643,2.9714467654643,0.336536400928504,0.336536400928504,1,FALSE,1.61115031687303,0.272729001757858,0,3.32305643696627,0.0011261600026104
"60","newsletter",211430.886283712,15255689.3823522,0.0417807541387858,75523.2147641196,0.026142778848181,15255689.3823522,0.0417807541387858,75523.2147641196,0.026142778848181,TRUE,NA,NA,NA,NA,22651.3132140137,22651.3132140137,NA,NA,0.76157128574,0.942190673908756,0.968873045603604,0.9774488275744,0.0530902255280128,0.0483488193998785,0.0478545196172894,0.0483488193998785,0.24137906951244,0,46399.3466790677,0.0006086524067,65481090.2533626,1e-04,"2_233_1",2,233,1,1625,4,75523.2147641196,35222.8714506347,12571.558236621,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.611192017134858
"61","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.76157128574,0.942190673908756,0.968873045603604,0.9774488275744,0.0530902255280128,0.0483488193998785,0.0478545196172894,0.0483488193998785,0.24137906951244,0,46399.3466790677,0.0006086524067,65481090.2533626,1e-04,"2_237_3",2,237,3,1655,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","trend",0.289340158056458,103720304.311436,0.284058781286488,513466.853026912,0.177739393463047,103720304.311436,0.284058781286488,513466.853026912,0.177739393463047,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.76157128574,0.942190673908756,0.968873045603604,0.9774488275744,0.0530902255280128,0.0483488193998785,0.0478545196172894,0.0483488193998785,0.24137906951244,0,46399.3466790677,0.0006086524067,65481090.2533626,1e-04,"2_237_3",2,237,3,1655,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","season",0.328582426322002,-1949893.30758593,-0.00534017249822575,-9652.93716626698,-0.00334141763378691,-1949893.30758593,-0.00534017249822575,-9652.93716626698,-0.00334141763378691,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.76157128574,0.942190673908756,0.968873045603604,0.9774488275744,0.0530902255280128,0.0483488193998785,0.0478545196172894,0.0483488193998785,0.24137906951244,0,46399.3466790677,0.0006086524067,65481090.2533626,1e-04,"2_237_3",2,237,3,1655,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","holiday",1,8601582.7796459,0.0235571534208432,277470.412246642,0.0960479191323277,8601582.7796459,0.0235571534208432,277470.412246642,0.0960479191323277,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.76157128574,0.942190673908756,0.968873045603604,0.9774488275744,0.0530902255280128,0.0483488193998785,0.0478545196172894,0.0483488193998785,0.24137906951244,0,46399.3466790677,0.0006086524067,65481090.2533626,1e-04,"2_237_3",2,237,3,1655,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","competitor_sales_B",0.194950485837402,215470256.558859,0.590108358126439,1066684.43841019,0.369238722970811,215470256.558859,0.590108358126439,1066684.43841019,0.369238722970811,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.76157128574,0.942190673908756,0.968873045603604,0.9774488275744,0.0530902255280128,0.0483488193998785,0.0478545196172894,0.0483488193998785,0.24137906951244,0,46399.3466790677,0.0006086524067,65481090.2533626,1e-04,"2_237_3",2,237,3,1655,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","events",0.993957348220123,1709685.02709812,0.0046823141178125,854842.513549058,0.295908468032449,1709685.02709812,0.0046823141178125,854842.513549058,0.295908468032449,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.76157128574,0.942190673908756,0.968873045603604,0.9774488275744,0.0530902255280128,0.0483488193998785,0.0478545196172894,0.0483488193998785,0.24137906951244,0,46399.3466790677,0.0006086524067,65481090.2533626,1e-04,"2_237_3",2,237,3,1655,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","tv_S",592531.167834098,4134776.57625999,0.0113239119663364,20469.1909715841,0.00708552376170218,4134776.57625999,0.0113239119663364,20469.1909715841,0.00708552376170218,TRUE,0.210854430775947,0.210854430775947,14454.6552475248,2919840.36,NA,NA,0.185174020713648,0.185174020713648,0.76157128574,0.942190673908756,0.968873045603604,0.9774488275744,0.0530902255280128,0.0483488193998785,0.0478545196172894,0.0483488193998785,0.24137906951244,0,46399.3466790677,0.0006086524067,65481090.2533626,1e-04,"2_237_3",2,237,3,1655,4,20469.1909715841,22468.012223401,8013.35697587621,1.41609679518917,1.41609679518917,0.706166417011357,0.706166417011357,NA,NA,NA,NA,NA,NA,0.104191645939275
"68","ooh_S",211110.083015569,9903887.10152766,0.0271237740646382,49029.1440669686,0.0169717096188458,9903887.10152766,0.0271237740646382,49029.1440669686,0.0169717096188458,TRUE,0.619578878120078,0.619578878120078,42473.8481848185,8579717.33333333,NA,NA,0.443540917256227,0.443540917256227,0.76157128574,0.942190673908756,0.968873045603604,0.9774488275744,0.0530902255280128,0.0483488193998785,0.0478545196172894,0.0483488193998785,0.24137906951244,0,46399.3466790677,0.0006086524067,65481090.2533626,1e-04,"2_237_3",2,237,3,1655,4,49029.1440669686,69562.7493515446,27088.9011667261,1.1543372254293,1.1543372254293,0.866297974257999,0.866297974257998,NA,NA,NA,NA,NA,NA,0.705235273389005
"69","print_S",333334.625152504,4378146.88133401,0.0119904301829922,21673.9944620496,0.0075025731590978,4378146.88133401,0.0119904301829922,21673.9944620496,0.0075025731590978,TRUE,0.0514722971631998,0.0514722971631998,3528.56853685369,712770.844444444,NA,NA,0.196073245153395,0.196073245153395,0.76157128574,0.942190673908756,0.968873045603604,0.9774488275744,0.0530902255280128,0.0483488193998785,0.0478545196172894,0.0483488193998785,0.24137906951244,0,46399.3466790677,0.0006086524067,65481090.2533626,1e-04,"2_237_3",2,237,3,1655,4,21673.9944620496,4329.35001011412,800.781473260435,6.14243261415452,6.14243261415452,0.162801948806995,0.162801948806995,NA,NA,NA,NA,NA,NA,0.0359047418382107
"70","facebook_I",19829.6898222237,314303.295047685,0.000860782385264642,1555.95690617666,0.00053860309604831,314303.295047685,0.000860782385264642,1555.95690617666,0.00053860309604831,TRUE,0.0306524210016902,0.0306524210016902,2101.30835975756,424464.288671027,8016398.65550349,8016398.65550349,0.0140759249729938,0.0140759249729938,0.76157128574,0.942190673908756,0.968873045603604,0.9774488275744,0.0530902255280128,0.0483488193998785,0.0478545196172894,0.0483488193998785,0.24137906951244,0,46399.3466790677,0.0006086524067,65481090.2533626,1e-04,"2_237_3",2,237,3,1655,4,1555.95690617666,2646.89891372032,545.590553962762,0.740470525875685,0.740470525875686,1.35049264630404,1.35049264630404,NA,NA,NA,NA,NA,NA,0.0694178952425247
"71","search_clicks_P",151409.223062155,3598025.84007521,0.00985391280862607,17812.0091092832,0.00616572555127785,3598025.84007521,0.00985391280862607,17812.0091092832,0.00616572555127785,TRUE,0.087441972939085,0.087441972939085,5994.38943894389,1210866.66666667,17169.7974708339,17169.7974708339,0.161135891903736,0.161135891903736,0.76157128574,0.942190673908756,0.968873045603604,0.9774488275744,0.0530902255280128,0.0483488193998785,0.0478545196172894,0.0483488193998785,0.24137906951244,0,46399.3466790677,0.0006086524067,65481090.2533626,1e-04,"2_237_3",2,237,3,1655,4,17812.0091092832,6357.81289220988,363.42345326598,2.9714467654643,2.9714467654643,0.336536400928504,0.336536400928504,NA,NA,NA,NA,NA,NA,0.0011261600026104
"72","newsletter",211430.886283712,15255689.3823522,0.0417807541387858,75523.2147641196,0.026142778848181,15255689.3823522,0.0417807541387858,75523.2147641196,0.026142778848181,TRUE,NA,NA,NA,NA,22651.3132140137,22651.3132140137,NA,NA,0.76157128574,0.942190673908756,0.968873045603604,0.9774488275744,0.0530902255280128,0.0483488193998785,0.0478545196172894,0.0483488193998785,0.24137906951244,0,46399.3466790677,0.0006086524067,65481090.2533626,1e-04,"2_237_3",2,237,3,1655,4,75523.2147641196,35222.8714506347,12571.558236621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.611192017134858
"73","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.76690697207,0.942975023796665,0.962894933611431,0.977177295346284,0.0527129609780044,0.0525415382963115,0.048154880683439,0.0525415382963115,0.224363711178319,0,57787.3340299406,0.0007825824103,65481090.2533626,1e-04,"2_250_5",2,250,5,1748,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"74","trend",0.331567169482462,118857499.592891,0.325684235799713,588403.463331145,0.204102163928395,118857499.592891,0.325684235799713,588403.463331145,0.204102163928395,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.76690697207,0.942975023796665,0.962894933611431,0.977177295346284,0.0527129609780044,0.0525415382963115,0.048154880683439,0.0525415382963115,0.224363711178319,0,57787.3340299406,0.0007825824103,65481090.2533626,1e-04,"2_250_5",2,250,5,1748,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"75","season",0.341779739220235,-2028209.58392009,-0.0055575448805771,-10040.6415045549,-0.00348284261738885,-2028209.58392009,-0.0055575448805771,-10040.6415045549,-0.00348284261738885,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.76690697207,0.942975023796665,0.962894933611431,0.977177295346284,0.0527129609780044,0.0525415382963115,0.048154880683439,0.0525415382963115,0.224363711178319,0,57787.3340299406,0.0007825824103,65481090.2533626,1e-04,"2_250_5",2,250,5,1748,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
